CATEGORY_TEXT	CONT_SCOPE	FUNC_LOC	ITEM_TITLE	ITEM_DESCRIPTION	STARTUP
HVAC	X	N/A	identification sticker for Duct services	Scope of Work	N
HVAC	X	N/A	identification sticker for Refrigerant p	provide identification sticker Refrigerant flow Direction arrow identifying the service of the pipe	N
HVAC	X	N/A	Refrigerant pipe redline drawing AHU-1A	Scope of Work	N
HVAC	X	N/A	Refrigerant pipe redline drawing AHU-1B	Scope of Work	N
HVAC	X	N/A	Grounding Cable AHU-1A	Scope of Work	N
HVAC	X	N/A	Grounding Cable AHU-1B	Scope of Work	N
HVAC	X	N/A	Duct support excess rods cutting	Completed duct support excess rods need to be cut in all rooms	N
HVAC	X	N/A	Galvanize paint touchup angle and rod	Complete galvanize paint touchup at Rod and Angle edges	Y
HVAC	X	N/A	Duct support Alignment	Complete Alignment duct supports for supply, return, Fresh air and Exhaust duct	Y
HVAC	X	N/A	Exhaust fans back draft damper installat	Scope of Work	Y
HVAC	X	N/A	Raw water hose bib installation	Scope of Work	N
HVAC	X	N/A	Drain Pipe installation AHU-1A	Complete Installation inspection for drain pipe for AHU-1A	Y
HVAC	X	N/A	Drain Pipe installation AHU-1B	Complete Installation inspection for drain pipe for AHU-1B	Y
HVAC	X	N/A	FSD Cable continuity test	Complete Cable pulling, Termination and Continuity test for FSDs from Tag No- 01 to 11	Y
HVAC	X	N/A	MVD Cable continuity test	Complete Cable pulling, Termination and Continuity test for MVDs from Tag No-01 to 07	Y
HVAC	X	N/A	DDC Panel Functional test	Functional test for HVAC DDC Panel	Y
HVAC	X	N/A	Exhaust fans continuity test	Complete Cable pulling, Termination and Continuity test for Exhaust Fan EF-1A,1B, EF2, EF3, EF4	N
HVAC	X	N/A	VAV Cable continuity test	Complete Cable pulling, Termination and Continuity test for VAV Tag No- 01 to 07	N
HVAC	X	N/A	EDH Cable continuity test	Complete Cable pulling, Termination and Continuity test for EDH Tag No- 01 to 07	N
HVAC	X	N/A	Exhaust fans Grounding cable	Grounding cable shall be complete for Exhaust Fan EF-1A,1B, EF2, EF3, EF4	N
HVAC	X	N/A	Thermostat installation VAV-01	Complete Thermostat installation VAV-01	Y
HVAC	X	N/A	Thermostat installation VAV-02	Complete Thermostat installation VAV-02	Y
HVAC	X	N/A	Thermostat installation VAV-03	Complete Thermostat installation VAV-03	Y
HVAC	X	N/A	Thermostat installation VAV-04	Complete Thermostat installation VAV-04	Y
HVAC	X	N/A	Thermostat installation VAV-05	Complete Thermostat installation VAV-05	Y
HVAC	X	N/A	Thermostat installation VAV-06	Complete Thermostat installation VAV-06	Y
HVAC	X	N/A	Thermostat installation VAV-07	Complete Thermostat installation VAV-07	Y
HVAC	X	N/A	Cable Continuity EDH-01	Complete cable continuity and insulation resistance testing for Thermostat-EDH-01	N
HVAC	X	N/A	Cable Continuity EDH-02	Complete cable continuity and insulation resistance testing for Thermostat-EDH-02	N
HVAC	X	N/A	Cable Continuity EDH-03	Complete cable continuity and insulation resistance testing for Thermostat-EDH-03	N
HVAC	X	N/A	Cable Continuity EDH-04	Complete cable continuity and insulation resistance testing for Thermostat-EDH-04	N
HVAC	X	N/A	Cable Continuity EDH-05	Complete cable continuity and insulation resistance testing for Thermostat-EDH-05	N
HVAC	X	N/A	Cable Continuity EDH-06	Complete cable continuity and insulation resistance testing for Thermostat-EDH-06	N
HVAC	X	N/A	Cable Continuity EDH-07	Complete cable continuity and insulation resistance testing for Thermostat-EDH-07	N
HVAC	X	N/A	Redline as built drawing for DDC	Scope of Work	N
HVAC	X	N/A	Cleaning DDC Panel	Complete cleaning inside and outside of HVAC, DDC Panel at Mechanical Rm.	N
HVAC	X	N/A	Identification HVAC Panel	Scope of Work	N
HVAC	X	N/A	FSD-08 Installation	SCOPE OF WORK	Y
HVAC	X	N/A	FSD-10 Installation	Complete installation of Fire smoke damper Tag-10 at Electrical   Room PIB building	Y
HVAC	X	N/A	FSD-11 Installation	Complete installation of Fire smoke damper Tag-11 at Electrical   Room PIB building	Y
Plumbing	X	N/A	FD	Scope of Work	N
Plumbing	X	N/A	HB/BB	Scope of Work	N
Plumbing	X	N/A	TPV	PIB Bldg (002). Mechanical Room - Complete Installation of Trap Primer Valve with solenoid valve.	Y
Plumbing	X	N/A	Vent Pipe	PIB Bldg (002). Mechanical Room - Complete installation of Drainage Piping including gravity leak testing of Drainage Pipes.	Y
Plumbing	X	N/A	TPV	PIB Bldg (002). Mechanical Room - Complete installation of Trap Primer Raw water line from Trap Primer Valve (TPV) connected to floo	Y
Plumbing	X	N/A	Vent Pipe	Scope of Work	N
Plumbing	X	N/A	P-trap	PIB Bldg (002). Mechanical Room - Installation of AHU 1 & AHU 2 condensate drain pipe with P-trap.	N
Plumbing	X	N/A	F Drain	Scope of Work	N
Plumbing	X	N/A	DS	Scope of Work	N
Plumbing	X	N/A	Vent Pipe	PIB Bldg (002).Complete installation of all Vent Cowl for all Vent thru Roof pipe end on the building roof top and provide UV protec	Y
Plumbing	X	N/A	Eye wash	PIB Bldg (002). Battery Room - Complete Installation of an approved Emergency Eyewash with strainer, PRV, pressure gage and car-seal	Y
Plumbing	X	N/A	VB	Scope of Work	N
Plumbing	X	N/A	Isolation valve	PIB Bldg (002).Complete installation of isolation valve inside the pit.	Y
Plumbing	X	N/A	DW	PIB Bldg (002). Battery Room -Complete Installation of CPVC Sched. 80 Drinking Water supply line for emergency eyewash.	Y
Plumbing	X	N/A	WC	Scope of Work	Y
Plumbing	X	N/A	Valve Box	Scope of Work	Y
Plumbing	X	N/A	Kitchen Fixture	PIB/Oprator Shelter Bldg (002) Kitchen/Mess Room-Complete installation of approved Kitchen sink with faucets, angle valves including	Y
Plumbing	X	N/A	Functional test	PIB/Oprator Shelter Bldg (002)Toilet -Conduct Functionl testing of all plumbing fixtures, water closets, lavatories, flush valves, m	Y
Plumbing	X	N/A	isolation valve	Scope of Work	Y
Plumbing	X	N/A	Insulation	Scope of Work	Y
Plumbing	X	N/A	Gravity test	Scope of Work	Y
Plumbing	X	N/A	pipe penetrates	PIB/Oprator Shelter Bldg (002)- Install escutheon plate on the wall where drain pipe and water supply pipe penetrates	N
Plumbing	X	N/A	FD	Scope of Work	Y
Plumbing	X	N/A	Flange Connection	Scope of Work	Y
Plumbing	X	N/A	Disinfection report	Scope of Work	Y
Plumbing	X	N/A	Hydrotest	Scope of Work	Y
Plumbing	X	N/A	water heater	Conduct the Functional test for Electric Water Heater of PIB building.	Y
Plumbing	X	N/A	Tagging	Complete Tagging/Arrow direction/color coding for portable line shall be completed in Pib building.	N
Plumbing	X	N/A	G.I Supports	Scope of Work	N
Plumbing	X	N/A	FT	Scope of Work	Y
Plumbing	X	N/A	Drainage line	Complete the installation of drainage line building connections to the final discharge points or to Sanitary holding tanks.	Y
Plumbing	X	N/A	extinguisher	Complete the installation of FE-1 & FE-2 extinguishers on designated area as per IFC drawings in PIB	Y
Plumbing	X	N/A	CO2	Scope of Work	Y
Plumbing	X	N/A	support	All rusted supports shall be cleaned and touchup in PIB building.	N
Plumbing	X	N/A	sealent	Pipe sleeves shall be completely sealed with aramco approved fire rated sealant	N
Plumbing	X	N/A	identification	Provide identification numbers and red background for Fire extinguishers in PIB building.	N
Plumbing	X	N/A	gravity test	Scope of Work	Y
Plumbing	X	N/A	seewage pit	Scope of Work	Y
Plumbing	X	N/A	hammer arrestor	Scope of Work	Y
Plumbing	X	N/A	house keeping	Conduct good house keeping at all work areas in PIB/Operator shelter building.	N
Plumbing	X	N/A	neutralization tank	Scope of Work	Y
Plumbing	X	N/A	OWS	Scope of Work	Y
Plumbing	X	N/A	vent cowl	Scope of Work	N
Plumbing	X	N/A	roof drains	Conduct gravity flow test for roof drains of storm netwok PIB building.	Y
Plumbing	X	N/A	insulation	Scope of Work	N
Plumbing	X	N/A	support	Provide the adequate supports for electric water heater and drain line of PIB building.	N
Plumbing	X	N/A	bolt torquing	Complete the assembly of flanges and bolt torquing for flange connections of PIB building.	Y
Plumbing	X	N/A	PRV	Coduct water supply pressure setting as per designated PRV in PIB building.	Y
Plumbing	X	N/A	touchup	Repair and paint touchup for Roof Drains in PIB building.	N
Plumbing	X	N/A	FT	Conduct Functional test for Scupper drain and downspouts in PIB building.	Y
HVAC	X	N/A	MD-02 functional test	Complete functional test Motorized damper Tag-MD-02 at Mechanical Room Substation building	N
HVAC	X	N/A	MD-03 functional test	Complete functional test Motorized damper Tag-MD-03 at Mechanical Room Substation building	N
HVAC	X	N/A	MD-04 functional test	Complete functional test Motorized damper Tag-MD-04 at Mechanical Room Substation building	N
HVAC	X	N/A	MD-05 functional test	Complete functional test Motorized damper Tag-MD-05 at Mechanical Room Substation building	N
HVAC	X	N/A	MD-06 functional test	Complete functional test Motorized damper Tag-MD-06 at Battery Room Substation building	N
HVAC	X	N/A	MD-07 functional test	Complete functional test Motorized damper Tag-MD-07 at Battery Room Substation building	N
HVAC	X	N/A	functional test ACCU-2A	Complete functional test ACCU Tag No- 2A at substation building	N
HVAC	X	N/A	functional test ACCU-2B	Complete functional test ACCU Tag No- 2B at substation building	N
HVAC	X	N/A	functional test ACCU-2A	Complete functional test AHU Tag No- 2A at substation building	N
HVAC	X	N/A	functional test ACCU-2B	Complete functional test AHU Tag No- 2B at substation building	N
HVAC	X	N/A	Duct insulation	Complete damage insulation supply air, RAD all rooms	Y
HVAC	X	N/A	wall Penetration	Complete all refrigerant pipe penetrations at substation building	Y
HVAC	X	N/A	Stenciling ACCU-2A/2B	Complete Equipment tag number stenciling for ACCU 2A & 2B	N
HVAC	X	N/A	Stenciling AHU-2A/2B	Complete Equipment tag number stenciling for AHU 2A & 2B	N
HVAC	X	N/A	FSD Stencil	Complete all FSD tag number stenciling at substation building	N
HVAC	X	N/A	MVD Stencil	Complete all MVD tag number stenciling at substation building	N
HVAC	X	N/A	Grounding AHU-2A	Grounding wire between AHU and flexible connectors AHU Tag no 2A	N
HVAC	X	N/A	Grounding AHU-2B	Grounding wire between AHU and duct flexible connectors AHU Tag no 2B	N
HVAC	X	N/A	Duct Clashing	Complete duct clashing with electrical tray at switchgear room	Y
HVAC	X	N/A	Drip Tray	Complete provide drain tray above the electrical panal to avoid condensation at switchgear room	Y
HVAC	X	N/A	FSD	Complete and witness expansion clearance space for all FSD	Y
HVAC	X	N/A	Identification Sticker	Complete and provide indentification sticker SAD,RAD,FAD and EAD air flow arrow identifying the service of duct	N
HVAC	X	N/A	Battery Room SAD installation	Complete Battery Room supply air Stainless steel duct Installation	Y
HVAC	X	N/A	Battery Room VCD Installation	Complete Battery Room supply air Stanless steel VCD Installation	Y
HVAC	X	N/A	Battery Room SAD Cladding	Complete Battery Room cladding Installation for SAD	Y
HVAC	X	N/A	Cleaning ACCU/AHU 2A	Complete cleaning inside and outside the of ACCU-2A	Y
Structural	X	N/A	Cage ladder	Scope of work	Y
Structural	X	N/A	Hand rail	Scope of work	Y
Mechanical	X	N/A	Acid neutralization tank	Acid neutralization tank to be installed in nuetralization tank pit	Y
Civil	X	N/A	PMCC 1B - PIB Process interface Building	Holding Tank Internal coating Coal Tar epoxy shall be applied to the internal Top surface of the tank and External coating shall be	Y
Documents	X	N/A	built drawing	All as built drawing shall be uploaded to iplant including the Vendor drawings that has to be converted to engineering drawings. In	N
Civil	X	N/A	tile remover	2 wall boxes shall be installed at proper locations for tile remover	N
Civil	X	N/A	entrances items	Most of the entrances are incomplete (missing doors, missing handrails , stairs rough finishes,..)	N
Safety	X	N/A	Missing Fire equipment	Missing Fire equipment	Y
Civil	X	N/A	PIB ROOM	Process interface Room has missing Tiles	N
Civil	X	N/A	offices door	Install all the offices door with associated accessories	N
Electrical		N/A	PIB ROOM	Install the light switchs with ON/OFF inducator	N
Electrical		N/A	PIB ROOM	Install electrical switchs with ON/OFF inductor	N
Structural	X	N/A	PIB ROOM	Tolities have to be completed and safe to use	N

